,Statement Author,Statement,Rating,cleaned,statement_length,word_count,sentence_count,unique_words,lexical_richness,punctuation_count,noun_%,pronoun_%,verb_%,adj_%,determiner_%,foreign_%
634,Instagram posts,"""Climate activists vow to slaughter millions of dogs to ‘reduce carbon pawprint.’”",pants-fire,"['climate', 'activist', 'vow', 'slaughter', 'million', 'dog', 'reduce', 'carbon', 'pawprint']",82,9,1,10,47.320000000000036,2,0.35294117647058826,0.0,0.23529411764705882,0.058823529411764705,0.0,0.0
635,Donald Trump,"“The revelation of massive & widespread fraud & deception” in the 2020 election “allows for the termination of all rules, regulations, and articles, even those found in the Constitution.”",pants-fire,"['revelation', 'massive', 'widespread', 'fraud', 'deception', 'election', 'allows', 'termination', 'rule', 'regulation', 'article', 'even', 'found', 'constitution']",187,14,1,20,51.03,6,0.32432432432432434,0.0,0.02702702702702703,0.05405405405405406,0.16216216216216217,0.0
636,Viral image,Photo shows Rep. Adam Schiff and a “little boy he killed.”,pants-fire,"['photo', 'show', 'rep', 'adam', 'schiff', 'little', 'boy', 'killed']",58,8,1,11,12.0,2,0.42857142857142855,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0
637,Instagram posts,Henry Kissinger’s “deathbed confession” shows “Adolf Hitler was buried in Spain” and lived to age 68.,pants-fire,"['henry', 'kissinger', 'deathbed', 'confession', 'show', 'adolf', 'hitler', 'buried', 'spain', 'lived', 'age']",101,11,1,16,15.0,1,0.5217391304347826,0.0,0.21739130434782608,0.0,0.0,0.0
638,Kanye West,Hitler “didn’t kill 6 million Jews” and “the Holocaust is not what happened.”,pants-fire,"['hitler', 'kill', 'million', 'jew', 'holocaust', 'happened']",77,6,1,13,13.0,1,0.5,0.0,0.1,0.0,0.05,0.0
639,Instagram posts,Rod Rosenstein and John Podesta are the sons of Nazi leaders.,pants-fire,"['rod', 'rosenstein', 'john', 'podesta', 'son', 'nazi', 'leader']",61,7,1,11,11.0,1,0.5,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0
640,Viral image,Video confirms Pfizer’s CEO is “reptilian.”,pants-fire,"['video', 'confirms', 'pfizer', 'ceo', 'reptilian']",43,5,1,6,7.0,1,0.5454545454545454,0.0,0.0,0.18181818181818182,0.0,0.0
641,Instagram posts,No NASA Challenger rocket blew up with people on it.,pants-fire,"['nasa', 'challenger', 'rocket', 'blew', 'people']",52,5,1,10,10.0,1,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0
642,Tweets,The Club Q shooting was a “false flag.”,pants-fire,"['club', 'q', 'shooting', 'false', 'flag']",39,5,1,8,9.0,1,0.36363636363636365,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0
643,Instagram posts,Trump tweeted about his return to Twitter on Nov. 19.,pants-fire,"['trump', 'tweeted', 'return', 'twitter', 'nov']",53,5,1,10,9.0,2,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
644,Instagram posts,The Arizona gubernatorial race was a “fraudulent election.”,pants-fire,"['arizona', 'gubernatorial', 'race', 'fraudulent', 'election']",59,5,1,8,9.0,1,0.36363636363636365,0.0,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.0
645,Viral image,“Bill Gates tells G20 world leaders that ‘death panels’ will soon be required.”,pants-fire,"['bill', 'gate', 'tell', 'g', 'world', 'leader', 'death', 'panel', 'soon', 'required']",79,10,1,13,14.0,1,0.3888888888888889,0.0,0.2777777777777778,0.05555555555555555,0.0,0.0
646,Instagram posts,A fake Nancy Pelosi said she won’t seek the speaker position again because the real Pelosi was arrested in 2021.,pants-fire,"['fake', 'nancy', 'pelosi', 'said', 'seek', 'speaker', 'position', 'real', 'pelosi', 'arrested']",112,10,1,16,50.54000000000001,1,0.30434782608695654,0.043478260869565216,0.21739130434782608,0.08695652173913043,0.13043478260869565,0.0
647,Viral image,The number of followers Katie Hobbs and Kari Lake have on Instagram suggests election fraud.,pants-fire,"['number', 'follower', 'katie', 'hobbs', 'kari', 'lake', 'instagram', 'suggests', 'election', 'fraud']",92,10,1,15,15.0,1,0.5625,0.0,0.0625,0.0,0.0625,0.0
648,Donald Trump,"""They say the ocean will rise one-eighth of an inch over the next 200 to 300 years.""",pants-fire,"['say', 'ocean', 'rise', 'one', 'eighth', 'inch', 'next', 'year']",84,8,1,15,63.00000000000002,4,0.2,0.05,0.1,0.05,0.15,0.0
649,Instagram posts,Bags arriving at the Maricopa County vote counting site are evidence of “Democrats with the help of the media and GOP establishment stealing another election.”,pants-fire,"['bag', 'arriving', 'maricopa', 'county', 'vote', 'counting', 'site', 'evidence', 'democrat', 'help', 'medium', 'gop', 'establishment', 'stealing', 'another', 'election']",159,16,1,20,63.09333333333332,1,0.4642857142857143,0.0,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.0
650,Viral image,“European royals killing naked children for fun at hunting parties.”,pants-fire,"['european', 'royal', 'killing', 'naked', 'child', 'fun', 'hunting', 'party']",68,8,1,10,11.0,1,0.38461538461538464,0.0,0.15384615384615385,0.23076923076923078,0.0,0.0
651,Viral image,Photo shows Jeff Bezos’s clone.,pants-fire,"['photo', 'show', 'jeff', 'bezos', 'clone']",31,5,1,5,5.0,1,0.625,0.0,0.125,0.0,0.0,0.0
652,Viral image,“Florida man arrested for using a lost U.S. nuke to power his home for more than 27 years.”,pants-fire,"['florida', 'man', 'arrested', 'using', 'lost', 'u', 'nuke', 'power', 'home', 'year']",91,10,1,16,101.07999999999991,3,0.42857142857142855,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.0
653,Instagram posts,"Dr. Anthony Fauci, Ron DeSantis and others “are ALL in a diamond mining business in Oklahoma together!”",pants-fire,"['dr', 'anthony', 'fauci', 'ron', 'desantis', 'others', 'diamond', 'mining', 'business', 'oklahoma', 'together']",103,11,1,15,90.71999999999997,3,0.6190476190476191,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0
654,Instagram posts,Split election results show the Arizona governor’s race was rigged.,pants-fire,"['split', 'election', 'result', 'show', 'arizona', 'governor', 'race', 'rigged']",67,8,1,10,10.0,1,0.5384615384615384,0.0,0.3076923076923077,0.0,0.07692307692307693,0.0
655,Viral image,Amazon’s Alexa confirms Michelle Obama “was born Michael LaVaughn Robinson.”,pants-fire,"['amazon', 'alexa', 'confirms', 'michelle', 'obama', 'born', 'michael', 'lavaughn', 'robinson']",76,9,1,10,11.0,1,0.7333333333333333,0.0,0.2,0.0,0.0,0.0
656,Viral image,"No, the Pennsylvania Senate race wasn’t ‘rigged’",pants-fire,"['pennsylvania', 'senate', 'race', 'rigged']",48,4,1,7,7.0,1,0.6666666666666666,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0
657,Donald Trump,"In the 2018 Florida governor's race ""votes were being stolen by the corrupt election process in Broward. … I sent in the FBI and the U.S. Attorneys, and the ballot theft immediately ended. … I stopped his Election from being stolen.""",pants-fire,"['florida', 'governor', 'race', 'vote', 'stolen', 'corrupt', 'election', 'process', 'broward', 'sent', 'fbi', 'u', 'attorney', 'ballot', 'theft', 'immediately', 'ended', 'stopped', 'election', 'stolen']",233,20,4,23,42.0,9,0.2857142857142857,0.061224489795918366,0.16326530612244897,0.04081632653061224,0.10204081632653061,0.0
658,Donald Trump,"Election results in Clark County, Nevada, and Arizona are not yet known because those places “want more time to cheat.”",pants-fire,"['election', 'result', 'clark', 'county', 'nevada', 'arizona', 'yet', 'known', 'place', 'want', 'time', 'cheat']",119,12,1,20,21.0,3,0.32,0.0,0.24,0.0,0.04,0.0
659,Instagram posts,Democrats used “47 million mail-in ballots” to steal “every election in the country.”,pants-fire,"['democrat', 'used', 'million', 'mail', 'ballot', 'steal', 'every', 'election', 'country']",85,9,1,13,14.0,2,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0
660,Viral image,Video shows a Philadelphia poll worker committing election fraud.,pants-fire,"['video', 'show', 'philadelphia', 'poll', 'worker', 'committing', 'election', 'fraud']",65,8,1,9,9.0,1,0.6,0.0,0.1,0.0,0.1,0.0
661,Viral image,Photos shows 2022 “midterm ballots in trash.”,pants-fire,"['photo', 'show', 'midterm', 'ballot', 'trash']",45,5,1,7,7.0,1,0.4,0.0,0.0,0.2,0.0,0.0
662,Instagram posts,The number of followers John Fetterman and Mehmet Oz have on Instagram proves the Pennsylvania Senate race was illegitimate.,pants-fire,"['number', 'follower', 'john', 'fetterman', 'mehmet', 'oz', 'instagram', 'prof', 'pennsylvania', 'senate', 'race', 'illegitimate']",124,12,1,17,101.07999999999991,1,0.5,0.0,0.1,0.05,0.1,0.0
663,Instagram posts,Graph shows Gretchen Whitmer stole the Michigan gubernatorial election.,pants-fire,"['graph', 'show', 'gretchen', 'whitmer', 'stole', 'michigan', 'gubernatorial', 'election']",71,8,1,9,9.0,1,0.5,0.0,0.1,0.1,0.1,0.0
664,Instagram posts,Map proves the Pennsylvania Senate election was rigged.,pants-fire,"['map', 'prof', 'pennsylvania', 'senate', 'election', 'rigged']",55,6,1,8,8.0,1,0.4444444444444444,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0
665,Instagram posts,The Michigan attorney general’s race was “stolen in the middle of the night from Matt DePerno.”,pants-fire,"['michigan', 'attorney', 'general', 'race', 'stolen', 'middle', 'night', 'matt', 'deperno']",95,9,1,13,40.459999999999994,1,0.47619047619047616,0.0,0.09523809523809523,0.09523809523809523,0.14285714285714285,0.0
666,Instagram posts,“Minnesota was stolen from Scott Jensen.”,pants-fire,"['minnesota', 'stolen', 'scott', 'jensen']",41,4,1,6,7.0,1,0.5555555555555556,0.0,0.2222222222222222,0.0,0.0,0.0
667,Viral image,USA Today reported that “5 children have gone missing inside a Chuck E. Cheese.”,pants-fire,"['usa', 'today', 'reported', 'child', 'gone', 'missing', 'inside', 'chuck', 'e', 'cheese']",80,10,1,14,15.0,2,0.4117647058823529,0.0,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.0
668,Charlie Kirk,“Maricopa County intentionally reduced the polling places.”,pants-fire,"['maricopa', 'county', 'intentionally', 'reduced', 'polling', 'place']",59,6,1,7,8.0,1,0.5,0.0,0.1,0.1,0.1,0.0
669,Viral image,“Pennsylvania judge allows ballots to count that are received up until November 14th.”,pants-fire,"['pennsylvania', 'judge', 'allows', 'ballot', 'count', 'received', 'november', 'th']",86,8,1,13,14.0,1,0.375,0.0,0.1875,0.0,0.0625,0.0
670,Instagram posts,A Twitter employee was laid off after receiving a meme.,pants-fire,"['twitter', 'employee', 'laid', 'receiving', 'meme']",55,5,1,8,28.000000000000007,1,0.2727272727272727,0.0,0.2727272727272727,0.0,0.18181818181818182,0.0
671,Viral image,A German survey ranked Kyrie Irving as the “greatest threat to world peace” among world leaders.,pants-fire,"['german', 'survey', 'ranked', 'kyrie', 'irving', 'greatest', 'threat', 'world', 'peace', 'among', 'world', 'leader']",96,12,1,14,71.68,1,0.5263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.0
672,Instagram posts,“DISGRUNTLED EX-EMPLOYEE? Twitter CEO Elon Musk's account is presently suspended.”,pants-fire,"['disgruntled', 'ex', 'employee', 'twitter', 'ceo', 'elon', 'musk', 'account', 'presently', 'suspended']",82,10,2,10,12.0,4,0.5333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0
673,Donald Trump,"“So the Pennsylvania Supreme Court just ruled, in effect, that the 2020 presidential election was rigged.”",pants-fire,"['pennsylvania', 'supreme', 'court', 'ruled', 'effect', 'presidential', 'election', 'rigged']",106,8,1,14,71.68,3,0.2857142857142857,0.0,0.19047619047619047,0.047619047619047616,0.09523809523809523,0.0
674,Instagram posts,The attack on Paul Pelosi was a “false flag.”,pants-fire,"['attack', 'paul', 'pelosi', 'false', 'flag']",45,5,1,9,10.0,1,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
675,Viral image,"Speaker Nancy Pelosi held a T-shirt that reads, “I’m proud of my gay husband.”",pants-fire,"['speaker', 'nancy', 'pelosi', 'held', 'shirt', 'read', 'proud', 'gay', 'husband']",78,9,1,14,15.0,3,0.3,0.1,0.15,0.1,0.05,0.05
676,Instagram posts,“Joe Biden announced to the world tonight that they are going to cheat by dumping ballots.”,pants-fire,"['joe', 'biden', 'announced', 'world', 'tonight', 'going', 'cheat', 'dumping', 'ballot']",91,9,1,14,80.91999999999999,1,0.3157894736842105,0.05263157894736842,0.2631578947368421,0.05263157894736842,0.05263157894736842,0.0
677,Facebook posts,“Pennsylvania is under a court order to count their ballots on election day and not after!!”,pants-fire,"['pennsylvania', 'court', 'order', 'count', 'ballot', 'election', 'day']",92,7,2,16,17.0,2,0.35,0.05,0.05,0.05,0.05,0.0
678,Ron DeSantis,"It's not true that ""the United States was built on stolen land.""",pants-fire,"['true', 'united', 'state', 'built', 'stolen', 'land']",64,6,1,12,13.0,4,0.25,0.0625,0.125,0.0625,0.0625,0.0
679,Tweets,Thunderous crowd at Philadelphia Phillies game “literally registering on the Penn State University Brandywine seismograph station.”,pants-fire,"['thunderous', 'crowd', 'philadelphia', 'phillies', 'game', 'literally', 'registering', 'penn', 'state', 'university', 'brandywine', 'seismograph', 'station']",131,13,1,16,17.0,1,0.631578947368421,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0
680,Viral image,CNN reported Donald Trump died on Nov. 1.,pants-fire,"['cnn', 'reported', 'donald', 'trump', 'died', 'nov']",41,6,1,8,7.0,2,0.4444444444444444,0.0,0.2222222222222222,0.0,0.0,0.0
681,Citizens for Sanity,"President Joe Biden and Democrats ""send a fortune to Ukraine but nothing for our children.""",pants-fire,"['president', 'joe', 'biden', 'democrat', 'send', 'fortune', 'ukraine', 'nothing', 'child']",91,9,1,15,15.0,3,0.3888888888888889,0.05555555555555555,0.1111111111111111,0.0,0.05555555555555555,0.0
682,Viral image,“Smithsonian admits to destruction of thousands of giant human skeletons in early 1900s.”,pants-fire,"['smithsonian', 'admits', 'destruction', 'thousand', 'giant', 'human', 'skeleton', 'early']",89,8,1,11,54.88000000000004,1,0.3125,0.0,0.0,0.3125,0.0,0.0
683,Georgia Gun Owners,"""Raphael Warnock and Stacey Abrams are radical communists and, if they get their way, gun owners here in Georgia will be completely disarmed.""",pants-fire,"['raphael', 'warnock', 'stacey', 'abrams', 'radical', 'communist', 'get', 'way', 'gun', 'owner', 'georgia', 'completely', 'disarmed']",142,13,1,23,148.12000000000012,5,0.32142857142857145,0.07142857142857142,0.14285714285714285,0.03571428571428571,0.0,0.0
684,Joe Biden,"""On my watch, for the first time in 10 years, seniors are getting an increase in their Social Security checks.""",pants-fire,"['watch', 'first', 'time', 'year', 'senior', 'getting', 'increase', 'social', 'security', 'check']",111,10,1,18,101.07999999999991,5,0.32,0.08,0.08,0.04,0.08,0.0
685,Viral image,“Two far-right websites attributed to David DePape to smear conservatives were fabricated — they were created Friday.”,pants-fire,"['two', 'far', 'right', 'website', 'attributed', 'david', 'depape', 'smear', 'conservative', 'fabricated', 'created', 'friday']",118,12,1,13,40.459999999999994,2,0.3,0.05,0.3,0.1,0.0,0.0
686,Viral image,Bill Gates’ daughters aren’t vaccinated.,pants-fire,"['bill', 'gate', 'daughter', 'vaccinated']",40,4,1,5,5.0,1,0.5555555555555556,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0
687,Viral image,House Speaker Nancy Pelosi “doesn’t even have surveillance cameras around her house.”,pants-fire,"['house', 'speaker', 'nancy', 'pelosi', 'even', 'surveillance', 'camera', 'around', 'house']",85,9,1,12,47.320000000000036,1,0.6470588235294118,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0
688,Donald Trump,"At the Pelosi house, “the glass it seems was broken from the inside to the out, so it wasn’t a break-in, it was a breakout.”",pants-fire,"['pelosi', 'house', 'glass', 'seems', 'broken', 'inside', 'break', 'breakout']",124,8,1,15,31.546666666666678,5,0.21212121212121213,0.09090909090909091,0.12121212121212122,0.030303030303030304,0.18181818181818182,0.0
689,Instagram posts,Police dispatch audio from Paul Pelosi’s attack was recorded in a Moscow studio.,pants-fire,"['police', 'dispatch', 'audio', 'paul', 'pelosi', 'attack', 'recorded', 'moscow', 'studio']",80,9,1,13,13.0,1,0.5625,0.0,0.1875,0.0,0.0625,0.0
690,Viral image,"Security cameras at Nancy Pelosi’s San Francisco home malfunctioned “for the duration of the break-in, so officials have ended their investigation.”",pants-fire,"['security', 'camera', 'nancy', 'pelosi', 'san', 'francisco', 'home', 'malfunctioned', 'duration', 'break', 'official', 'ended', 'investigation']",148,13,1,19,135.52000000000015,3,0.5185185185185185,0.037037037037037035,0.1111111111111111,0.0,0.07407407407407407,0.0
691,Instagram posts,"“If outer space was a vacuum, astronauts would train in vacuum chambers. Not in swimming pools. Outer Space is a hoax.”",pants-fire,"['outer', 'space', 'vacuum', 'astronaut', 'would', 'train', 'vacuum', 'chamber', 'swimming', 'pool', 'outer', 'space', 'hoax']",119,13,3,13,27.104,4,0.4074074074074074,0.0,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.0
